ProductID,ProductName,Category,SubCategory,Brand,MRP
29531,Autem,Home & Kitchen,Budget,Samsung,75271
29532,Itaque,Grocery,Premium,Reliance,70087
29533,Ad,Sports,Budget,Apple,9596
29534,Dolores,Beauty,Standard,Puma,40793
29535,Earum,Home & Kitchen,Budget,Tata,71662
29536,Odit,Fashion,Premium,Reliance,30981
29537,Consequatur,Fashion,Budget,Puma,69949
29538,Praesentium,Grocery,Standard,Tata,63001
29539,Corporis,Sports,Premium,Reliance,3861
29540,Inventore,Grocery,Standard,Local,51371
29541,Fugit,Fashion,Standard,Apple,34489
29542,Eum,Grocery,Budget,Nike,67500
29543,Nostrum,Sports,Premium,Reliance,55221
29544,Enim,Electronics,Premium,Local,354
29545,Sit,Grocery,Budget,Puma,56240
29546,Veniam,Home & Kitchen,Premium,Local,13588
29547,Consectetur,Fashion,Budget,Samsung,4057
29548,Aliquam,Beauty,Standard,Tata,39970
29549,Veritatis,Fashion,Budget,Nike,59582
29550,Unde,Home & Kitchen,Premium,Puma,66123
29551,Ab,Grocery,Budget,Nike,20160
29552,Aspernatur,Beauty,Standard,Apple,66271
29553,Reprehenderit,Fashion,Budget,Samsung,21746
29554,Quos,Electronics,Premium,Reliance,43306
29555,Sit,Electronics,Standard,Tata,36563
29556,Facilis,Fashion,Premium,Samsung,46137
29557,Amet,Sports,Premium,Apple,1694
29558,Quidem,Grocery,Budget,Apple,32038
29559,At,Electronics,Premium,Nike,2023
29560,Aspernatur,Sports,Premium,Reliance,51066
29561,Nesciunt,Electronics,Budget,Nike,9989
29562,At,Sports,Budget,Apple,40709
29563,Cum,Beauty,Premium,Reliance,52177
29564,Incidunt,Electronics,Premium,Reliance,39734
29565,Porro,Sports,Premium,Puma,16287
29566,Ipsam,Grocery,Premium,Apple,45079
29567,Repellendus,Fashion,Standard,Reliance,49086
29568,Saepe,Electronics,Premium,Puma,58889
29569,Occaecati,Electronics,Premium,Puma,74536
29570,Tempora,Grocery,Budget,Reliance,44291
29571,Corporis,Home & Kitchen,Budget,Tata,40824
29572,Nobis,Sports,Standard,Puma,11151
29573,Alias,Electronics,Premium,Nike,32274
29574,Cupiditate,Grocery,Premium,Reliance,12537
29575,Architecto,Home & Kitchen,Budget,Reliance,55511
29576,Fuga,Sports,Premium,Samsung,53850
29577,Maxime,Sports,Budget,Tata,41974
29578,Dolores,Sports,Standard,Samsung,25856
29579,Deserunt,Beauty,Budget,Puma,15445
29580,Tempora,Sports,Standard,Samsung,306
29581,Dolores,Electronics,Premium,Puma,79613
29582,Architecto,Beauty,Premium,Nike,77288
29583,Quo,Grocery,Standard,Tata,32419
29584,Excepturi,Fashion,Budget,Nike,39264
29585,Molestias,Beauty,Standard,Samsung,44422
29586,Asperiores,Electronics,Standard,Tata,76885
29587,Rem,Home & Kitchen,Premium,Apple,30607
29588,Aperiam,Electronics,Premium,Reliance,42430
29589,Ab,Beauty,Budget,Local,61450
29590,Modi,Electronics,Premium,Puma,2014
29591,Error,Fashion,Premium,Samsung,26443
29592,Occaecati,Sports,Standard,Samsung,6592
29593,Doloribus,Home & Kitchen,Premium,Local,56716
29594,Incidunt,Beauty,Standard,Nike,52821
29595,Nisi,Electronics,Standard,Puma,54933
29596,Dignissimos,Sports,Standard,Reliance,51346
29597,Asperiores,Beauty,Budget,Puma,26729
29598,Rerum,Home & Kitchen,Budget,Reliance,56966
29599,Quos,Fashion,Standard,Puma,56535
29600,Reiciendis,Fashion,Premium,Apple,6633
29601,A,Grocery,Premium,Samsung,75161
29602,Tempore,Fashion,Standard,Apple,53035
29603,Cum,Home & Kitchen,Premium,Nike,72570
29604,Assumenda,Beauty,Standard,Nike,50985
29605,Odit,Fashion,Premium,Puma,21738
29606,Eligendi,Fashion,Standard,Apple,51422
29607,Sed,Fashion,Premium,Samsung,70440
29608,Quibusdam,Electronics,Standard,Local,49435
29609,Suscipit,Grocery,Premium,Nike,53631
29610,Odio,Fashion,Standard,Reliance,15069
29611,Fugit,Fashion,Budget,Nike,9431
29612,Molestias,Grocery,Budget,Nike,70933
29613,Qui,Fashion,Standard,Nike,68771
29614,Sequi,Beauty,Premium,Reliance,61745
29615,Quae,Home & Kitchen,Premium,Local,16253
29616,Error,Electronics,Budget,Samsung,54434
29617,Facilis,Fashion,Standard,Nike,75552
29618,Debitis,Beauty,Premium,Puma,74139
29619,Eaque,Fashion,Premium,Reliance,5166
29620,Veritatis,Fashion,Standard,Reliance,14925
29621,Et,Beauty,Premium,Puma,2425
29622,Ab,Beauty,Budget,Samsung,25927
29623,Est,Beauty,Budget,Reliance,17813
29624,Eveniet,Sports,Premium,Puma,25820
29625,Quam,Fashion,Premium,Local,32044
29626,Dignissimos,Home & Kitchen,Premium,Reliance,19254
29627,Ex,Beauty,Budget,Tata,70203
29628,Nostrum,Sports,Standard,Tata,55307
29629,Ad,Beauty,Budget,Apple,74907
29630,Voluptas,Sports,Standard,Reliance,68854
29631,Quasi,Beauty,Budget,Apple,21171
29632,Ea,Home & Kitchen,Premium,Apple,15106
29633,Voluptas,Sports,Standard,Apple,32990
29634,Molestias,Electronics,Standard,Reliance,48495
29635,Ipsa,Electronics,Standard,Local,10909
29636,Magni,Electronics,Budget,Apple,56624
29637,Dicta,Beauty,Standard,Apple,36211
29638,Aperiam,Home & Kitchen,Budget,Local,61931
29639,Est,Electronics,Budget,Local,34096
29640,Corrupti,Sports,Standard,Reliance,32916
29641,Sed,Fashion,Standard,Samsung,53213
29642,Fugiat,Grocery,Budget,Samsung,5669
29643,Aspernatur,Grocery,Premium,Apple,1874
29644,Quibusdam,Grocery,Budget,Tata,21011
29645,Sint,Fashion,Budget,Local,58845
29646,Pariatur,Home & Kitchen,Budget,Nike,14459
29647,Mollitia,Fashion,Budget,Apple,74364
29648,Ipsam,Home & Kitchen,Budget,Samsung,18369
29649,Optio,Home & Kitchen,Premium,Samsung,44568
29650,Laboriosam,Grocery,Standard,Samsung,67823
29651,Nemo,Fashion,Premium,Tata,32039
29652,Eligendi,Beauty,Premium,Local,28340
29653,Repellat,Home & Kitchen,Standard,Puma,28129
29654,Labore,Sports,Budget,Reliance,56117
29655,Illum,Beauty,Standard,Samsung,9385
29656,Cumque,Beauty,Premium,Local,39757
29657,Perferendis,Sports,Standard,Local,40410
29658,Fuga,Sports,Budget,Reliance,31884
29659,Non,Sports,Standard,Nike,60553
29660,Tenetur,Grocery,Standard,Samsung,78544
29661,Nemo,Grocery,Budget,Nike,22687
29662,Perferendis,Home & Kitchen,Premium,Reliance,55919
29663,Dolorem,Sports,Budget,Tata,48944
29664,Ducimus,Fashion,Standard,Tata,75362
29665,Quam,Fashion,Standard,Local,45722
29666,Perferendis,Beauty,Standard,Samsung,10564
29667,Reiciendis,Sports,Budget,Puma,65140
29668,Blanditiis,Fashion,Premium,Apple,38900
29669,Fuga,Sports,Budget,Local,60922
29670,Necessitatibus,Grocery,Budget,Apple,4231
29671,Cum,Home & Kitchen,Standard,Puma,64595
29672,Impedit,Home & Kitchen,Standard,Reliance,48251
29673,Id,Beauty,Standard,Nike,42951
29674,Voluptatem,Grocery,Standard,Tata,10757
29675,Nihil,Beauty,Budget,Tata,61135
29676,Repellat,Electronics,Budget,Puma,52636
29677,Voluptatibus,Electronics,Premium,Samsung,25469
29678,Provident,Electronics,Budget,Reliance,65545
29679,Placeat,Grocery,Premium,Local,12471
29680,Deserunt,Sports,Standard,Tata,32671
29681,Fuga,Beauty,Premium,Apple,31683
29682,Facere,Sports,Premium,Local,62376
29683,Debitis,Sports,Budget,Local,33781
29684,Veniam,Home & Kitchen,Standard,Puma,7767
29685,Expedita,Sports,Standard,Tata,35237
29686,Illum,Electronics,Standard,Local,59042
29687,Dicta,Electronics,Budget,Tata,48254
29688,Excepturi,Fashion,Premium,Tata,64744
29689,Sit,Beauty,Standard,Nike,26884
29690,Quos,Electronics,Budget,Puma,18248
29691,Quia,Sports,Standard,Local,2233
29692,Eos,Beauty,Budget,Tata,20175
29693,Accusamus,Fashion,Standard,Tata,27875
29694,Animi,Fashion,Budget,Tata,52798
29695,Reiciendis,Electronics,Budget,Tata,52100
29696,Corporis,Beauty,Premium,Apple,51203
29697,Facere,Home & Kitchen,Standard,Puma,69175
29698,Modi,Sports,Standard,Puma,11260
29699,Quo,Fashion,Standard,Reliance,70162
29700,Odio,Home & Kitchen,Budget,Puma,68295
29701,Deleniti,Electronics,Standard,Samsung,20348
29702,Quo,Home & Kitchen,Budget,Apple,52228
29703,Veritatis,Grocery,Standard,Reliance,40395
29704,Inventore,Electronics,Standard,Puma,24274
29705,Culpa,Beauty,Budget,Puma,53621
29706,Tenetur,Electronics,Standard,Tata,44458
29707,Fugit,Electronics,Premium,Nike,29364
29708,Neque,Electronics,Premium,Tata,9194
29709,A,Electronics,Premium,Tata,74404
29710,Repellendus,Beauty,Budget,Tata,69181
29711,Perspiciatis,Beauty,Budget,Apple,68337
29712,Quam,Home & Kitchen,Standard,Nike,28682
29713,Nulla,Beauty,Budget,Samsung,44614
29714,Sint,Electronics,Budget,Nike,57674
29715,Tenetur,Home & Kitchen,Standard,Tata,73236
29716,Ab,Home & Kitchen,Standard,Samsung,16878
29717,Nostrum,Sports,Budget,Puma,79246
29718,Nam,Home & Kitchen,Premium,Apple,5723
29719,Odio,Sports,Standard,Reliance,48820
29720,Repellat,Home & Kitchen,Premium,Reliance,25876
29721,Blanditiis,Home & Kitchen,Budget,Apple,55099
29722,Pariatur,Beauty,Budget,Reliance,19502
29723,Ipsum,Fashion,Budget,Tata,44768
29724,In,Electronics,Budget,Tata,68275
29725,Sapiente,Sports,Budget,Puma,76218
29726,Deserunt,Home & Kitchen,Standard,Local,28512
29727,Adipisci,Fashion,Budget,Samsung,20881
29728,Minus,Home & Kitchen,Budget,Nike,29871
29729,Omnis,Electronics,Premium,Puma,24510
29730,Aut,Home & Kitchen,Standard,Local,66385
29731,Accusantium,Sports,Budget,Local,30893
29732,Maiores,Electronics,Standard,Reliance,18689
29733,Quae,Electronics,Budget,Local,77169
29734,Soluta,Beauty,Standard,Tata,47691
29735,Aliquid,Electronics,Premium,Tata,57859
29736,Officia,Electronics,Premium,Reliance,43808
29737,Ratione,Home & Kitchen,Budget,Local,77734
29738,Aliquid,Beauty,Premium,Tata,19500
29739,Temporibus,Electronics,Premium,Nike,62467
29740,Ab,Grocery,Budget,Nike,36522
29741,Commodi,Electronics,Premium,Apple,36277
29742,Eum,Home & Kitchen,Premium,Apple,45834
29743,Itaque,Grocery,Standard,Puma,38485
29744,Deserunt,Beauty,Premium,Reliance,4366
29745,Veritatis,Grocery,Budget,Reliance,23040
29746,Itaque,Home & Kitchen,Standard,Reliance,32280
29747,Quam,Fashion,Standard,Reliance,64897
29748,Consectetur,Fashion,Premium,Apple,18699
29749,Est,Home & Kitchen,Standard,Apple,54734
29750,Consectetur,Sports,Budget,Samsung,22312
29751,Ipsam,Grocery,Budget,Nike,64627
29752,Vero,Home & Kitchen,Premium,Samsung,67000
29753,Molestiae,Beauty,Premium,Puma,23673
29754,Reiciendis,Beauty,Budget,Nike,24730
29755,Itaque,Beauty,Premium,Puma,44635
29756,Ut,Electronics,Budget,Tata,7103
29757,Pariatur,Electronics,Budget,Samsung,31324
29758,Nobis,Sports,Budget,Apple,19506
29759,Magni,Home & Kitchen,Standard,Apple,5519
29760,Perferendis,Fashion,Premium,Apple,37102
29761,Itaque,Sports,Standard,Nike,22017
29762,Dolorem,Home & Kitchen,Standard,Tata,2609
29763,Ipsum,Home & Kitchen,Standard,Reliance,70653
29764,Id,Beauty,Budget,Samsung,47441
29765,Saepe,Fashion,Budget,Samsung,55254
29766,Temporibus,Beauty,Budget,Local,65705
29767,Ullam,Fashion,Standard,Samsung,16827
29768,Occaecati,Sports,Premium,Apple,49373
29769,Ex,Beauty,Budget,Nike,33452
29770,Nostrum,Fashion,Premium,Apple,21184
29771,Pariatur,Beauty,Standard,Apple,9952
29772,Fugit,Fashion,Budget,Tata,45504
29773,Cum,Fashion,Budget,Puma,73536
29774,Excepturi,Home & Kitchen,Budget,Apple,14387
29775,Eos,Grocery,Budget,Nike,20347
29776,Incidunt,Beauty,Standard,Samsung,33686
29777,Blanditiis,Electronics,Budget,Local,78764
29778,Dolorum,Beauty,Standard,Tata,79336
29779,Ipsum,Beauty,Budget,Apple,69817
29780,Accusamus,Grocery,Premium,Samsung,3605
29781,Accusamus,Sports,Budget,Puma,42127
29782,Ipsum,Electronics,Standard,Nike,79452
29783,Animi,Grocery,Premium,Apple,28475
29784,Sint,Electronics,Standard,Samsung,17950
29785,Delectus,Grocery,Standard,Nike,17451
29786,Repellat,Electronics,Standard,Tata,7999
29787,Dolores,Fashion,Standard,Apple,29789
29788,Earum,Fashion,Standard,Samsung,79021
29789,Reiciendis,Sports,Budget,Local,60056
29790,Dolorum,Beauty,Standard,Samsung,42293
29791,Est,Beauty,Standard,Local,71284
29792,Repellendus,Home & Kitchen,Budget,Local,23133
29793,Consequatur,Beauty,Standard,Samsung,38476
29794,Esse,Sports,Standard,Tata,395
29795,Occaecati,Sports,Premium,Local,50923
29796,Alias,Sports,Premium,Puma,14332
29797,Perferendis,Electronics,Budget,Nike,10344
29798,Perferendis,Grocery,Standard,Puma,7094
29799,Tenetur,Sports,Budget,Apple,44146
29800,Soluta,Sports,Premium,Apple,40122
29801,Nihil,Grocery,Standard,Puma,36386
29802,Dolor,Fashion,Premium,Nike,7607
29803,Libero,Fashion,Budget,Samsung,40733
29804,Voluptatem,Beauty,Premium,Samsung,41877
29805,Aliquam,Fashion,Budget,Tata,12397
29806,Debitis,Electronics,Budget,Tata,63949
29807,Natus,Sports,Budget,Reliance,74116
29808,Repudiandae,Sports,Budget,Samsung,16894
29809,Vero,Fashion,Premium,Nike,59204
29810,Ea,Grocery,Premium,Local,17803
29811,Et,Fashion,Budget,Reliance,45272
29812,Sunt,Grocery,Budget,Apple,64504
29813,Numquam,Home & Kitchen,Premium,Reliance,69363
29814,Aut,Electronics,Premium,Puma,37127
29815,Nisi,Home & Kitchen,Budget,Reliance,33831
29816,Nostrum,Sports,Budget,Local,5802
29817,Accusamus,Sports,Premium,Puma,68028
29818,Esse,Home & Kitchen,Standard,Tata,58491
29819,Quibusdam,Home & Kitchen,Standard,Apple,31693
29820,Velit,Grocery,Standard,Samsung,76366
29821,Nulla,Fashion,Standard,Reliance,22366
29822,Qui,Sports,Budget,Apple,45583
29823,Quasi,Home & Kitchen,Standard,Samsung,62337
29824,Unde,Sports,Standard,Nike,53747
29825,Amet,Home & Kitchen,Standard,Local,11304
29826,Eveniet,Electronics,Budget,Reliance,60834
29827,Accusamus,Grocery,Standard,Apple,44747
29828,Officiis,Fashion,Budget,Reliance,71920
29829,At,Home & Kitchen,Budget,Samsung,16318
29830,Asperiores,Sports,Budget,Apple,40143
29831,Nam,Home & Kitchen,Budget,Tata,27186
29832,Impedit,Fashion,Standard,Nike,36512
29833,Quos,Electronics,Budget,Puma,52526
29834,Delectus,Home & Kitchen,Standard,Tata,79658
29835,Dolorum,Home & Kitchen,Standard,Tata,27715
29836,Rerum,Fashion,Standard,Puma,8511
29837,Consequatur,Beauty,Standard,Samsung,69033
29838,Recusandae,Sports,Premium,Local,75115
29839,Numquam,Beauty,Budget,Local,10482
29840,Atque,Beauty,Budget,Puma,72560
29841,Explicabo,Beauty,Budget,Apple,68047
29842,Nulla,Electronics,Standard,Local,16513
29843,Animi,Sports,Premium,Reliance,13320
29844,Est,Beauty,Standard,Apple,38024
29845,Deserunt,Grocery,Premium,Nike,45729
29846,Doloribus,Beauty,Budget,Tata,77573
29847,Quam,Home & Kitchen,Budget,Reliance,60120
29848,Necessitatibus,Sports,Budget,Samsung,25821
29849,Inventore,Fashion,Standard,Tata,18067
29850,Velit,Home & Kitchen,Standard,Reliance,36310
29851,Similique,Sports,Budget,Apple,9781
29852,Et,Sports,Standard,Reliance,42735
29853,Assumenda,Beauty,Standard,Puma,79577
29854,At,Home & Kitchen,Budget,Puma,11459
29855,Fugiat,Beauty,Standard,Nike,18608
29856,Possimus,Fashion,Premium,Reliance,21933
29857,Odio,Beauty,Standard,Puma,65466
29858,Officiis,Grocery,Standard,Apple,69324
29859,Ad,Sports,Standard,Tata,38718
29860,Quam,Electronics,Standard,Apple,664
29861,Nostrum,Beauty,Premium,Local,31649
29862,Minus,Electronics,Premium,Nike,43650
29863,Ratione,Fashion,Budget,Puma,76943
29864,Modi,Electronics,Budget,Nike,21768
29865,Delectus,Grocery,Budget,Tata,54210
29866,Dolores,Grocery,Standard,Tata,31981
29867,Laborum,Fashion,Premium,Samsung,78700
29868,Ipsa,Home & Kitchen,Standard,Tata,2229
29869,Dolor,Fashion,Standard,Nike,30616
29870,Possimus,Home & Kitchen,Standard,Apple,57960
29871,Reprehenderit,Fashion,Budget,Samsung,9486
29872,Voluptates,Sports,Standard,Samsung,64474
29873,Architecto,Beauty,Premium,Samsung,55422
29874,Eligendi,Fashion,Standard,Nike,63915
29875,Fugiat,Home & Kitchen,Premium,Apple,34166
29876,Earum,Grocery,Premium,Tata,37189
29877,Ipsam,Electronics,Budget,Puma,43702
29878,Natus,Electronics,Premium,Nike,52028
29879,Esse,Electronics,Standard,Tata,10229
29880,Quia,Sports,Premium,Puma,69359
29881,Dolore,Home & Kitchen,Premium,Reliance,355
29882,Fugit,Beauty,Premium,Samsung,66617
29883,Quam,Grocery,Premium,Tata,32264
29884,Alias,Home & Kitchen,Standard,Reliance,39098
29885,Beatae,Beauty,Budget,Local,37542
29886,Cupiditate,Sports,Budget,Reliance,73789
29887,Ex,Fashion,Premium,Local,9180
29888,Consequatur,Sports,Budget,Nike,18193
29889,Neque,Home & Kitchen,Standard,Local,29915
29890,Error,Beauty,Budget,Apple,64546
29891,Asperiores,Sports,Premium,Tata,15179
29892,Ea,Grocery,Budget,Apple,22875
29893,Adipisci,Electronics,Budget,Local,58304
29894,Veniam,Fashion,Premium,Samsung,34201
29895,Dicta,Fashion,Premium,Local,6252
29896,Recusandae,Electronics,Standard,Tata,78664
29897,Eaque,Grocery,Premium,Apple,77394
29898,Quam,Sports,Budget,Puma,31236
29899,Possimus,Electronics,Standard,Local,25965
29900,Unde,Beauty,Premium,Tata,69621
29901,Quibusdam,Sports,Standard,Nike,34193
29902,Non,Home & Kitchen,Budget,Puma,79229
29903,Unde,Grocery,Standard,Apple,25111
29904,Quasi,Beauty,Standard,Nike,13772
29905,Ex,Electronics,Premium,Tata,25501
29906,Eligendi,Grocery,Budget,Nike,15343
29907,Quam,Grocery,Budget,Nike,24237
29908,Magnam,Electronics,Budget,Samsung,1819
29909,Ab,Beauty,Standard,Tata,15995
29910,Explicabo,Home & Kitchen,Premium,Apple,18052
29911,In,Sports,Budget,Nike,59371
29912,Fuga,Fashion,Premium,Nike,10375
29913,Doloribus,Fashion,Standard,Local,57764
29914,Dicta,Home & Kitchen,Budget,Puma,75217
29915,Corporis,Home & Kitchen,Budget,Samsung,8370
29916,Animi,Fashion,Premium,Local,6373
29917,Eius,Sports,Premium,Local,13575
29918,Tempore,Fashion,Budget,Samsung,60712
29919,Accusamus,Fashion,Premium,Local,16536
29920,Ullam,Home & Kitchen,Premium,Reliance,57758
29921,Cumque,Sports,Budget,Local,43448
29922,Architecto,Beauty,Premium,Reliance,70344
29923,Unde,Electronics,Premium,Tata,67668
29924,Nisi,Beauty,Standard,Samsung,72199
29925,Nobis,Electronics,Budget,Tata,47479
29926,Soluta,Fashion,Premium,Puma,65140
29927,Quam,Home & Kitchen,Premium,Nike,23567
29928,Exercitationem,Fashion,Budget,Tata,22852
29929,Alias,Beauty,Premium,Nike,781
29930,Cumque,Sports,Standard,Samsung,49875
29931,Commodi,Electronics,Premium,Apple,22548
29932,Officia,Grocery,Standard,Nike,43973
29933,Nam,Electronics,Standard,Puma,42054
29934,Molestiae,Electronics,Standard,Puma,42454
29935,Necessitatibus,Home & Kitchen,Budget,Local,79807
29936,Dignissimos,Electronics,Standard,Apple,19532
29937,Neque,Sports,Premium,Puma,6909
29938,Odio,Beauty,Standard,Tata,69531
29939,Voluptatum,Grocery,Premium,Puma,39795
29940,Officia,Grocery,Premium,Tata,4162
29941,Recusandae,Electronics,Budget,Reliance,14068
29942,Eveniet,Sports,Premium,Tata,19646
29943,Ullam,Sports,Standard,Nike,36088
29944,Ullam,Fashion,Budget,Puma,40202
29945,Voluptates,Beauty,Standard,Apple,39870
29946,Perspiciatis,Sports,Budget,Puma,3060
29947,Ipsa,Beauty,Standard,Samsung,333
29948,Officiis,Fashion,Premium,Local,6283
29949,Impedit,Home & Kitchen,Premium,Reliance,821
29950,Possimus,Home & Kitchen,Budget,Puma,69122
29951,Delectus,Home & Kitchen,Standard,Nike,24613
29952,Temporibus,Sports,Budget,Puma,68121
29953,Autem,Fashion,Premium,Local,42739
29954,Quas,Home & Kitchen,Budget,Reliance,63693
29955,Tempore,Home & Kitchen,Standard,Apple,24920
29956,Mollitia,Electronics,Premium,Tata,68788
29957,Voluptatem,Fashion,Premium,Reliance,28866
29958,Fugit,Home & Kitchen,Premium,Reliance,28915
29959,Optio,Beauty,Budget,Puma,54813
29960,Blanditiis,Sports,Premium,Samsung,59210
29961,Temporibus,Home & Kitchen,Premium,Samsung,37331
29962,Quidem,Electronics,Premium,Tata,32312
29963,Blanditiis,Fashion,Premium,Samsung,75815
29964,Dolorem,Home & Kitchen,Budget,Nike,18036
29965,Assumenda,Sports,Budget,Tata,22702
29966,Repudiandae,Electronics,Premium,Local,28781
29967,Eum,Home & Kitchen,Standard,Tata,25279
29968,Cumque,Grocery,Premium,Nike,42479
29969,Illo,Home & Kitchen,Premium,Tata,14320
29970,Quia,Sports,Standard,Reliance,24135
29971,Unde,Home & Kitchen,Standard,Puma,35335
29972,Totam,Grocery,Standard,Apple,22351
29973,Excepturi,Sports,Budget,Nike,40664
29974,Voluptatibus,Fashion,Standard,Samsung,47609
29975,Dolores,Sports,Premium,Nike,25317
29976,Facilis,Home & Kitchen,Budget,Tata,68954
29977,Accusamus,Fashion,Premium,Reliance,58106
29978,Laboriosam,Electronics,Standard,Samsung,25638
29979,Eum,Beauty,Premium,Reliance,48244
29980,Quis,Fashion,Standard,Reliance,10602
29981,Magni,Sports,Budget,Reliance,20471
29982,Libero,Home & Kitchen,Budget,Samsung,51691
29983,Exercitationem,Sports,Standard,Nike,37995
29984,Aut,Electronics,Premium,Local,56206
29985,Saepe,Electronics,Standard,Local,49667
29986,Id,Beauty,Premium,Samsung,30977
29987,Officia,Grocery,Standard,Reliance,55458
29988,A,Electronics,Premium,Reliance,22802
29989,Quos,Home & Kitchen,Budget,Tata,2925
29990,Quod,Sports,Premium,Reliance,79901
29991,Quas,Sports,Premium,Apple,48242
29992,Atque,Beauty,Premium,Reliance,72510
29993,Placeat,Home & Kitchen,Standard,Apple,51057
29994,Veritatis,Grocery,Premium,Tata,35067
29995,Expedita,Home & Kitchen,Standard,Nike,49393
29996,Blanditiis,Grocery,Premium,Tata,42649
29997,Enim,Sports,Budget,Puma,37928
29998,Doloremque,Beauty,Standard,Reliance,34067
29999,Eius,Home & Kitchen,Standard,Reliance,37236
30000,Quia,Sports,Budget,Nike,66513
30001,Itaque,Sports,Budget,Samsung,29149
30002,Totam,Fashion,Budget,Apple,6655
30003,Voluptate,Home & Kitchen,Premium,Samsung,19277
30004,Odio,Fashion,Budget,Tata,24325
30005,Eos,Fashion,Premium,Reliance,42881
30006,Quisquam,Home & Kitchen,Premium,Samsung,30214
30007,Porro,Sports,Premium,Tata,19538
30008,Est,Fashion,Premium,Nike,56106
30009,Labore,Electronics,Standard,Local,36589
30010,Consequatur,Electronics,Standard,Nike,77359
30011,Nobis,Home & Kitchen,Standard,Samsung,51298
30012,Illo,Electronics,Premium,Local,37255
30013,Quos,Fashion,Budget,Samsung,30787
30014,Optio,Sports,Premium,Apple,21782
30015,Iure,Sports,Budget,Reliance,12708
30016,Quisquam,Beauty,Premium,Puma,37850
30017,Iste,Home & Kitchen,Budget,Puma,26140
30018,Occaecati,Grocery,Premium,Apple,27976
30019,Labore,Electronics,Standard,Nike,42905
30020,Officiis,Electronics,Budget,Nike,30005
30021,Cum,Fashion,Standard,Nike,25986
30022,Quae,Electronics,Premium,Nike,20154
30023,Labore,Home & Kitchen,Standard,Nike,64704
30024,Molestias,Beauty,Budget,Local,58986
30025,Rerum,Electronics,Budget,Reliance,20535
30026,Harum,Home & Kitchen,Budget,Nike,73020
30027,In,Beauty,Standard,Reliance,17792
30028,Voluptatem,Electronics,Budget,Tata,20366
30029,Natus,Sports,Standard,Reliance,13415
30030,Minima,Sports,Standard,Nike,67882
30031,Hic,Grocery,Budget,Tata,35485
30032,Maiores,Home & Kitchen,Standard,Local,10097
30033,Dolorum,Fashion,Standard,Reliance,34868
30034,Mollitia,Fashion,Premium,Tata,1849
30035,Provident,Beauty,Standard,Local,76808
30036,Neque,Home & Kitchen,Budget,Samsung,4822
30037,Nemo,Beauty,Premium,Nike,43746
30038,Minima,Home & Kitchen,Budget,Apple,5724
30039,Accusamus,Electronics,Premium,Local,72502
30040,Perferendis,Electronics,Premium,Samsung,20307
30041,Quia,Home & Kitchen,Premium,Tata,47980
30042,Fuga,Sports,Budget,Samsung,43366
30043,Laudantium,Beauty,Premium,Nike,60812
30044,Soluta,Home & Kitchen,Standard,Reliance,5664
30045,Unde,Electronics,Premium,Tata,65810
30046,Labore,Fashion,Standard,Puma,11164
30047,Dignissimos,Electronics,Standard,Puma,15521
30048,Debitis,Grocery,Premium,Tata,70921
30049,Error,Beauty,Standard,Samsung,39732
30050,Architecto,Beauty,Premium,Reliance,29147
30051,Harum,Sports,Premium,Apple,53562
30052,Tenetur,Beauty,Budget,Reliance,41288
30053,Iusto,Grocery,Premium,Nike,7375
30054,Consequatur,Beauty,Premium,Local,16881
30055,Numquam,Grocery,Standard,Local,40120
30056,Qui,Fashion,Standard,Tata,66677
30057,Beatae,Electronics,Premium,Apple,74107
30058,Tempore,Electronics,Standard,Reliance,78359
30059,Molestiae,Electronics,Premium,Local,71797
30060,Amet,Grocery,Standard,Apple,78063
30061,Dignissimos,Electronics,Premium,Local,725
30062,Nam,Fashion,Budget,Local,2838
30063,Libero,Home & Kitchen,Premium,Samsung,42315
30064,At,Fashion,Premium,Nike,24746
30065,Dolor,Electronics,Standard,Samsung,54717
30066,Cum,Beauty,Budget,Apple,5540
30067,Sequi,Home & Kitchen,Premium,Samsung,64977
30068,Aliquam,Home & Kitchen,Budget,Samsung,51313
30069,Dignissimos,Home & Kitchen,Standard,Reliance,60084
30070,Neque,Beauty,Premium,Nike,25962
30071,Rem,Home & Kitchen,Standard,Apple,66107
30072,Omnis,Grocery,Premium,Reliance,36027
30073,Asperiores,Beauty,Premium,Tata,10754
30074,Sit,Grocery,Budget,Local,46016
30075,Cumque,Beauty,Premium,Samsung,69849
30076,Itaque,Sports,Standard,Local,33781
30077,Ab,Electronics,Premium,Apple,7487
30078,Ipsam,Sports,Premium,Tata,41234
30079,Quos,Home & Kitchen,Premium,Puma,22382
30080,Veniam,Beauty,Budget,Reliance,62665
30081,Eos,Grocery,Premium,Samsung,48159
30082,Dolore,Fashion,Premium,Nike,67028
30083,Rem,Home & Kitchen,Budget,Samsung,35952
30084,Aspernatur,Sports,Budget,Puma,40313
30085,Impedit,Grocery,Budget,Local,2975
30086,Deserunt,Fashion,Budget,Local,40002
30087,Quisquam,Beauty,Budget,Nike,55844
30088,Itaque,Sports,Budget,Reliance,60805
30089,Nemo,Home & Kitchen,Standard,Tata,22852
30090,Tenetur,Fashion,Standard,Tata,12433
30091,Voluptates,Grocery,Standard,Puma,61927
30092,Ipsa,Fashion,Standard,Local,33078
30093,Assumenda,Beauty,Standard,Nike,3868
30094,Debitis,Beauty,Budget,Samsung,67914
